286,"{'toilet paper', 'yogurt', 'waffles', 'aluminum foil', 'milk', 'paper towels', 'pork', 'hand soap', 'ketchup', 'sandwich bags', 'lunch meat', 'vegetables', 'dinner rolls', 'beef', 'pasta', 'shampoo', 'soda'}"
287,"{'milk', 'spaghetti sauce', 'paper towels', 'dishwashing liquid/detergent', 'laundry detergent', 'fruits', 'sandwich bags', 'coffee/tea', 'vegetables', 'individual meals', 'lunch meat', 'cereals', 'dinner rolls'}"
288,"{'bagels', 'ice cream', 'milk', 'dinner rolls', 'paper towels', 'cheeses', 'poultry', 'sandwich bags', 'soap', 'tortillas', 'butter', 'beef', 'cereals', 'shampoo', 'soda'}"
289,"{'waffles', 'milk', 'laundry detergent', 'ketchup', 'lunch meat', 'flour'}"
290,"{'bagels', 'beef', 'yogurt', 'mixes', 'spaghetti sauce', 'pork', 'ketchup', 'sandwich loaves', 'juice', 'cheeses', 'shampoo', 'soda'}"
291,"{'mixes', 'dishwashing liquid/detergent', 'sandwich loaves', 'tortillas', 'vegetables', 'cereals', 'shampoo'}"
292,"{'toilet paper', 'yogurt', 'ice cream', 'milk', 'eggs', 'all- purpose', 'paper towels', 'poultry', 'fruits', 'hand soap', 'ketchup', 'sandwich bags', 'sandwich loaves', 'pasta', 'vegetables', 'individual meals', 'beef', 'cereals'}"
293,"{'toilet paper', 'paper towels', 'all- purpose', 'sandwich bags', 'pasta', 'juice'}"
294,"{'flour', 'milk', 'laundry detergent', 'hand soap', 'ketchup', 'sandwich bags', 'coffee/tea', 'vegetables', 'butter', 'cereals', 'shampoo'}"
295,"{'toilet paper', 'bagels', 'waffles', 'eggs', 'all- purpose', 'ketchup', 'sugar', 'coffee/tea', 'shampoo', 'juice'}"
296,"{'waffles', 'milk', 'eggs', 'mixes', 'pork', 'vegetables', 'butter', 'cheeses'}"
297,"{'pork', 'fruits', 'ketchup', 'sandwich bags', 'coffee/tea', 'individual meals', 'butter', 'cereals', 'soda'}"
298,"{'toilet paper', 'mixes', 'eggs', 'paper towels', 'pork', 'all- purpose', 'hand soap', 'sandwich bags', 'sandwich loaves', 'tortillas', 'beef', 'cereals', 'shampoo', 'juice'}"
299,"{'milk', 'eggs', 'spaghetti sauce', 'laundry detergent', 'sandwich bags', 'sandwich loaves', 'lunch meat', 'individual meals', 'butter', 'beef', 'flour', 'soda'}"
300,"{'paper towels', 'individual meals', 'butter', 'shampoo', 'dinner rolls'}"
301,"{'ice cream', 'all- purpose', 'sandwich loaves', 'lunch meat', 'soap', 'individual meals', 'butter', 'coffee/tea', 'dinner rolls'}"
302,"{'bagels', 'mixes', 'spaghetti sauce', 'pork', 'ketchup', 'coffee/tea', 'tortillas', 'individual meals', 'butter', 'beef', 'soda'}"
303,"{'yogurt', 'waffles', 'dishwashing liquid/detergent', 'sandwich bags', 'coffee/tea', 'vegetables', 'cheeses', 'dinner rolls'}"
304,"{'bagels', 'mixes', 'spaghetti sauce', 'all- purpose', 'hand soap', 'vegetables', 'juice', 'paper towels', 'poultry', 'laundry detergent', 'tortillas', 'pasta', 'pork', 'sugar', 'coffee/tea', 'soap', 'flour', 'dinner rolls', 'toilet paper', 'eggs', 'ketchup', 'sandwich bags'}"
305,"{'aluminum foil', 'milk', 'laundry detergent', 'hand soap', 'individual meals', 'fruits', 'sugar', 'sandwich loaves', 'coffee/tea', 'vegetables', 'soap', 'butter', 'tortillas', 'pasta', 'shampoo', 'soda'}"
306,"{'mixes', 'eggs', 'pork', 'ketchup', 'vegetables', 'beef'}"
307,"{'bagels', 'mixes', 'spaghetti sauce', 'fruits', 'hand soap', 'vegetables', 'butter', 'beef', 'paper towels', 'sandwich loaves', 'tortillas', 'cheeses', 'pasta', 'yogurt', 'ice cream', 'sugar', 'flour', 'dishwashing liquid/detergent', 'sandwich bags', 'individual meals'}"
308,"{'mixes', 'all- purpose', 'dishwashing liquid/detergent', 'sandwich bags', 'tortillas', 'pasta', 'shampoo', 'dinner rolls'}"
309,"{'bagels', 'spaghetti sauce', 'all- purpose', 'fruits', 'vegetables', 'butter', 'juice', 'paper towels', 'poultry', 'laundry detergent', 'lunch meat', 'cheeses', 'pasta', 'shampoo', 'aluminum foil', 'pork', 'sugar', 'cereals', 'eggs', 'sandwich bags'}"
310,"{'yogurt', 'waffles', 'ice cream', 'milk', 'spaghetti sauce', 'eggs', 'all- purpose', 'mixes', 'laundry detergent', 'fruits', 'sandwich loaves', 'vegetables', 'soap', 'pasta', 'shampoo'}"
311,"{'bagels', 'milk', 'hand soap', 'butter', 'beef', 'paper towels', 'poultry', 'laundry detergent', 'sandwich loaves', 'lunch meat', 'tortillas', 'cheeses', 'pasta', 'shampoo', 'yogurt', 'waffles', 'aluminum foil', 'ice cream', 'pork', 'sugar', 'coffee/tea', 'soap', 'cereals', 'soda', 'eggs', 'sandwich bags'}"
312,"{'toilet paper', 'milk', 'spaghetti sauce', 'dishwashing liquid/detergent', 'laundry detergent', 'sugar', 'soap', 'individual meals', 'beef', 'dinner rolls'}"
313,"{'ice cream', 'mixes', 'eggs', 'paper towels', 'laundry detergent', 'sugar', 'cereals', 'vegetables', 'lunch meat', 'cheeses', 'pasta', 'flour', 'dinner rolls'}"
314,"{'ice cream', 'paper towels', 'pork', 'soap', 'butter', 'pasta'}"
315,"{'bagels', 'flour', 'waffles', 'aluminum foil', 'spaghetti sauce', 'paper towels', 'eggs', 'laundry detergent', 'hand soap', 'fruits', 'coffee/tea', 'vegetables', 'individual meals', 'butter', 'cheeses', 'pasta', 'shampoo', 'dinner rolls'}"
316,"{'toilet paper', 'flour', 'all- purpose', 'fruits', 'laundry detergent', 'sugar', 'vegetables', 'tortillas', 'cereals', 'shampoo'}"
317,"{'spaghetti sauce', 'fruits', 'hand soap', 'vegetables', 'butter', 'beef', 'poultry', 'lunch meat', 'tortillas', 'cheeses', 'pasta', 'ice cream', 'waffles', 'aluminum foil', 'sugar', 'coffee/tea', 'soap', 'soda', 'toilet paper', 'eggs', 'dishwashing liquid/detergent', 'individual meals'}"
318,"{'waffles', 'eggs', 'pork', 'ketchup', 'sandwich bags', 'sandwich loaves', 'cheeses', 'shampoo'}"
319,"{'spaghetti sauce', 'pork', 'dishwashing liquid/detergent', 'poultry', 'sandwich bags', 'lunch meat', 'soap', 'vegetables', 'beef', 'cereals', 'dinner rolls'}"
320,"{'toilet paper', 'waffles', 'all- purpose', 'pork', 'laundry detergent', 'sandwich bags', 'vegetables', 'cheeses', 'pasta'}"
321,"{'dishwashing liquid/detergent', 'lunch meat', 'individual meals', 'butter', 'cheeses', 'soda'}"
322,"{'milk', 'mixes', 'all- purpose', 'hand soap', 'vegetables', 'juice', 'paper towels', 'poultry', 'laundry detergent', 'sandwich loaves', 'tortillas', 'cheeses', 'pasta', 'shampoo', 'yogurt', 'ice cream', 'aluminum foil', 'coffee/tea', 'cereals', 'flour', 'toilet paper', 'ketchup', 'individual meals'}"
323,"{'bagels', 'ice cream', 'eggs', 'all- purpose', 'hand soap', 'ketchup', 'sandwich bags', 'lunch meat', 'vegetables', 'coffee/tea', 'cereals', 'flour', 'dinner rolls'}"
324,"{'toilet paper', 'bagels', 'aluminum foil', 'milk', 'spaghetti sauce', 'cheeses', 'pork', 'poultry', 'fruits', 'sugar', 'coffee/tea', 'tortillas', 'vegetables', 'lunch meat', 'beef', 'pasta', 'dinner rolls'}"
325,"{'ice cream', 'aluminum foil', 'pork', 'dishwashing liquid/detergent', 'poultry', 'fruits', 'lunch meat', 'tortillas', 'individual meals', 'vegetables', 'cereals', 'soda'}"
326,"{'bagels', 'milk', 'vegetables', 'beef', 'paper towels', 'poultry', 'sandwich loaves', 'tortillas', 'cheeses', 'pasta', 'yogurt', 'waffles', 'aluminum foil', 'ice cream', 'pork', 'coffee/tea', 'cereals', 'flour', 'soda', 'eggs', 'sandwich bags', 'individual meals'}"
327,"{'bagels', 'mixes', 'hand soap', 'vegetables', 'beef', 'juice', 'paper towels', 'poultry', 'laundry detergent', 'sandwich loaves', 'lunch meat', 'cheeses', 'pasta', 'shampoo', 'ice cream', 'aluminum foil', 'waffles', 'sugar', 'coffee/tea', 'cereals', 'toilet paper', 'ketchup', 'sandwich bags', 'individual meals'}"
328,"{'waffles', 'aluminum foil', 'ice cream', 'paper towels', 'cheeses', 'fruits', 'sandwich bags', 'sugar', 'sandwich loaves', 'coffee/tea', 'soap', 'vegetables', 'beef'}"
329,"{'spaghetti sauce', 'poultry', 'hand soap', 'coffee/tea', 'butter'}"
330,"{'bagels', 'mixes', 'milk', 'spaghetti sauce', 'fruits', 'hand soap', 'vegetables', 'butter', 'juice', 'paper towels', 'sandwich loaves', 'pasta', 'shampoo', 'ice cream', 'soap', 'cereals', 'flour', 'soda', 'eggs', 'ketchup', 'sandwich bags'}"
331,"{'toilet paper', 'bagels', 'yogurt', 'milk', 'mixes', 'spaghetti sauce', 'cheeses', 'hand soap', 'sandwich bags', 'cereals', 'tortillas', 'lunch meat', 'butter', 'beef', 'pasta', 'flour', 'dinner rolls', 'shampoo'}"
332,"{'toilet paper', 'bagels', 'beef', 'spaghetti sauce', 'fruits', 'laundry detergent', 'coffee/tea', 'cheeses', 'cereals', 'soda'}"
333,"{'toilet paper', 'bagels', 'yogurt', 'waffles', 'ice cream', 'milk', 'spaghetti sauce', 'poultry', 'fruits', 'ketchup', 'sandwich bags', 'sandwich loaves', 'juice', 'individual meals', 'cereals', 'soda'}"
334,"{'bagels', 'mixes', 'milk', 'all- purpose', 'hand soap', 'vegetables', 'beef', 'paper towels', 'sandwich loaves', 'pasta', 'shampoo', 'ice cream', 'aluminum foil', 'sugar', 'soap', 'soda', 'eggs', 'dishwashing liquid/detergent', 'sandwich bags', 'individual meals'}"
335,"{'bagels', 'spaghetti sauce', 'fruits', 'beef', 'juice', 'poultry', 'sandwich loaves', 'cheeses', 'pasta', 'yogurt', 'ice cream', 'waffles', 'aluminum foil', 'pork', 'sugar', 'soap', 'cereals', 'flour', 'toilet paper', 'eggs'}"
336,"{'yogurt', 'flour', 'waffles', 'spaghetti sauce', 'poultry', 'hand soap', 'sugar', 'lunch meat', 'vegetables', 'dinner rolls', 'beef', 'pasta', 'shampoo', 'juice'}"
337,"{'bagels', 'all- purpose', 'vegetables', 'beef', 'juice', 'paper towels', 'sandwich loaves', 'lunch meat', 'tortillas', 'cheeses', 'shampoo', 'yogurt', 'aluminum foil', 'sugar', 'coffee/tea', 'cereals', 'flour', 'toilet paper', 'dishwashing liquid/detergent', 'individual meals'}"
338,"{'ice cream', 'aluminum foil', 'spaghetti sauce', 'pork', 'poultry', 'fruits', 'laundry detergent', 'lunch meat', 'coffee/tea', 'individual meals', 'cereals', 'dinner rolls'}"
339,"{'yogurt', 'waffles', 'spaghetti sauce', 'pork', 'fruits', 'sandwich loaves', 'juice', 'vegetables', 'lunch meat', 'butter', 'beef', 'shampoo', 'dinner rolls'}"
340,"{'bagels', 'ice cream', 'milk', 'ketchup', 'sandwich bags', 'sandwich loaves', 'lunch meat', 'vegetables', 'individual meals', 'butter', 'cheeses', 'flour', 'shampoo'}"
341,"{'milk', 'mixes', 'all- purpose', 'hand soap', 'pasta', 'vegetables', 'cheeses', 'cereals'}"
342,"{'toilet paper', 'yogurt', 'mixes', 'eggs', 'laundry detergent', 'hand soap', 'sandwich loaves', 'coffee/tea', 'vegetables', 'individual meals', 'butter', 'beef', 'cereals'}"
343,"{'bagels', 'mixes', 'vegetables', 'beef', 'juice', 'laundry detergent', 'sandwich loaves', 'cheeses', 'pasta', 'shampoo', 'waffles', 'aluminum foil', 'pork', 'sugar', 'coffee/tea', 'soap', 'cereals', 'flour', 'soda', 'dinner rolls', 'toilet paper', 'dishwashing liquid/detergent', 'ketchup'}"
344,"{'bagels', 'milk', 'all- purpose', 'dishwashing liquid/detergent', 'poultry', 'sandwich bags', 'tortillas', 'cheeses', 'cereals', 'flour'}"
345,"{'ice cream', 'eggs', 'poultry', 'coffee/tea', 'cereals', 'flour'}"
346,"{'aluminum foil', 'all- purpose', 'pork', 'poultry', 'fruits', 'sugar', 'juice', 'tortillas', 'individual meals', 'shampoo', 'soda'}"
347,"{'toilet paper', 'yogurt', 'milk', 'poultry', 'laundry detergent', 'sugar', 'pasta', 'coffee/tea', 'soap', 'tortillas', 'cereals', 'flour', 'soda'}"
348,"{'yogurt', 'waffles', 'aluminum foil', 'dinner rolls', 'fruits', 'hand soap', 'individual meals', 'sandwich bags', 'sugar', 'sandwich loaves', 'lunch meat', 'vegetables', 'tortillas', 'butter', 'cheeses', 'flour', 'soda'}"
349,"{'spaghetti sauce', 'fruits', 'sandwich bags', 'lunch meat', 'vegetables', 'beef', 'soda'}"
350,"{'toilet paper', 'yogurt', 'waffles', 'ice cream', 'milk', 'mixes', 'poultry', 'sandwich bags', 'lunch meat', 'tortillas', 'juice', 'vegetables', 'beef', 'coffee/tea', 'flour', 'soda', 'shampoo'}"
351,"{'bagels', 'mixes', 'spaghetti sauce', 'all- purpose', 'fruits', 'vegetables', 'beef', 'poultry', 'laundry detergent', 'lunch meat', 'tortillas', 'shampoo', 'waffles', 'aluminum foil', 'pork', 'sugar', 'soap', 'dinner rolls', 'toilet paper', 'individual meals'}"
352,"{'mixes', 'paper towels', 'laundry detergent', 'lunch meat', 'beef'}"
353,"{'ice cream', 'milk', 'hand soap', 'sandwich bags', 'sugar', 'juice', 'vegetables', 'pasta', 'soda'}"
354,"{'milk', 'spaghetti sauce', 'all- purpose', 'fruits', 'hand soap', 'poultry', 'laundry detergent', 'sandwich loaves', 'lunch meat', 'tortillas', 'pasta', 'aluminum foil', 'pork', 'coffee/tea', 'soap', 'dinner rolls', 'soda', 'dishwashing liquid/detergent', 'ketchup', 'sandwich bags'}"
355,"{'toilet paper', 'waffles', 'ice cream', 'mixes', 'dishwashing liquid/detergent', 'poultry', 'laundry detergent', 'coffee/tea', 'lunch meat', 'vegetables', 'dinner rolls'}"
356,"{'toilet paper', 'milk', 'spaghetti sauce', 'paper towels', 'fruits', 'ketchup', 'sandwich bags', 'sugar', 'sandwich loaves', 'butter', 'cheeses', 'cereals', 'shampoo', 'soda'}"
357,"{'mixes', 'hand soap', 'vegetables', 'beef', 'juice', 'poultry', 'sandwich loaves', 'lunch meat', 'cheeses', 'shampoo', 'yogurt', 'waffles', 'aluminum foil', 'pork', 'sugar', 'coffee/tea', 'soap', 'dinner rolls', 'toilet paper', 'eggs', 'dishwashing liquid/detergent', 'individual meals'}"
358,"{'flour', 'ice cream', 'mixes', 'eggs', 'hand soap', 'sandwich bags', 'coffee/tea', 'soap', 'individual meals', 'pasta', 'shampoo'}"
359,"{'waffles', 'aluminum foil', 'mixes', 'fruits', 'vegetables', 'cheeses', 'shampoo'}"
360,"{'yogurt', 'mixes', 'dishwashing liquid/detergent', 'fruits', 'laundry detergent', 'vegetables', 'individual meals'}"
361,"{'ice cream', 'aluminum foil', 'spaghetti sauce', 'all- purpose', 'fruits', 'laundry detergent', 'sugar', 'lunch meat', 'vegetables', 'individual meals', 'pasta', 'juice'}"
362,"{'toilet paper', 'yogurt', 'waffles', 'aluminum foil', 'mixes', 'ketchup', 'coffee/tea', 'vegetables', 'soap', 'butter', 'pasta', 'flour'}"
363,"{'bagels', 'beef', 'ice cream', 'aluminum foil', 'mixes', 'paper towels', 'dishwashing liquid/detergent', 'laundry detergent', 'hand soap', 'ketchup', 'sugar', 'tortillas', 'vegetables', 'cheeses', 'flour', 'dinner rolls'}"
364,"{'bagels', 'mixes', 'all- purpose', 'fruits', 'hand soap', 'vegetables', 'butter', 'poultry', 'laundry detergent', 'sandwich loaves', 'lunch meat', 'tortillas', 'pasta', 'yogurt', 'ice cream', 'cereals', 'flour', 'dinner rolls', 'soda', 'eggs', 'dishwashing liquid/detergent', 'sandwich bags', 'individual meals'}"
365,"{'bagels', 'yogurt', 'mixes', 'milk', 'paper towels', 'spaghetti sauce', 'fruits', 'vegetables', 'juice'}"
366,"{'milk', 'mixes', 'all- purpose', 'fruits', 'vegetables', 'paper towels', 'poultry', 'sandwich loaves', 'lunch meat', 'tortillas', 'pasta', 'yogurt', 'waffles', 'aluminum foil', 'ice cream', 'pork', 'coffee/tea', 'soap', 'soda', 'eggs', 'ketchup', 'sandwich bags'}"
367,"{'aluminum foil', 'mixes', 'milk', 'hand soap', 'sandwich bags', 'lunch meat', 'vegetables', 'tortillas', 'butter', 'flour'}"
368,"{'ice cream', 'milk', 'mixes', 'all- purpose', 'poultry', 'laundry detergent', 'fruits', 'vegetables', 'individual meals', 'beef', 'cereals', 'shampoo', 'dinner rolls'}"
369,"{'bagels', 'pork', 'hand soap', 'lunch meat', 'flour'}"
370,"{'waffles', 'ice cream', 'spaghetti sauce', 'all- purpose', 'fruits', 'sugar', 'sandwich loaves', 'cereals', 'tortillas', 'vegetables', 'butter', 'beef', 'pasta', 'coffee/tea', 'soap'}"
371,"{'ice cream', 'spaghetti sauce', 'laundry detergent', 'sandwich bags', 'lunch meat', 'vegetables', 'beef', 'shampoo', 'juice'}"
372,"{'ice cream', 'milk', 'eggs', 'poultry', 'sandwich bags', 'sugar', 'vegetables', 'beef', 'cereals', 'soda'}"
373,"{'mixes', 'milk', 'dishwashing liquid/detergent', 'fruits', 'hand soap', 'beef', 'cereals', 'dinner rolls'}"
374,"{'ice cream', 'spaghetti sauce', 'dishwashing liquid/detergent', 'ketchup', 'individual meals', 'cheeses', 'cereals', 'soda'}"
375,"{'bagels', 'mixes', 'spaghetti sauce', 'vegetables', 'butter', 'paper towels', 'laundry detergent', 'tortillas', 'cheeses', 'pasta', 'waffles', 'coffee/tea', 'soap', 'dinner rolls', 'toilet paper', 'eggs', 'dishwashing liquid/detergent', 'ketchup', 'individual meals'}"
376,"{'yogurt', 'waffles', 'milk', 'eggs', 'pork', 'dishwashing liquid/detergent', 'poultry', 'fruits', 'ketchup', 'sandwich bags', 'sandwich loaves', 'coffee/tea', 'vegetables', 'lunch meat', 'butter', 'pasta', 'flour', 'juice'}"
377,"{'bagels', 'milk', 'hand soap', 'vegetables', 'beef', 'juice', 'laundry detergent', 'lunch meat', 'tortillas', 'pasta', 'shampoo', 'ice cream', 'waffles', 'pork', 'coffee/tea', 'soap', 'cereals', 'dinner rolls', 'soda', 'eggs', 'dishwashing liquid/detergent', 'ketchup'}"
378,"{'bagels', 'milk', 'mixes', 'spaghetti sauce', 'vegetables', 'juice', 'poultry', 'laundry detergent', 'cheeses', 'pasta', 'shampoo', 'yogurt', 'pork', 'coffee/tea', 'cereals', 'flour', 'dinner rolls', 'dishwashing liquid/detergent', 'ketchup'}"
379,"{'toilet paper', 'flour', 'mixes', 'eggs', 'paper towels', 'dishwashing liquid/detergent', 'fruits', 'hand soap', 'cereals', 'vegetables', 'soap', 'tortillas', 'cheeses', 'pasta', 'shampoo', 'dinner rolls'}"
380,"{'bagels', 'flour', 'aluminum foil', 'milk', 'dishwashing liquid/detergent', 'individual meals', 'soda', 'laundry detergent', 'juice', 'tortillas', 'vegetables', 'butter', 'shampoo', 'dinner rolls'}"
381,"{'toilet paper', 'ice cream', 'spaghetti sauce', 'paper towels', 'hand soap', 'sandwich bags', 'coffee/tea', 'soap', 'lunch meat', 'flour'}"
382,"{'yogurt', 'eggs', 'spaghetti sauce', 'dishwashing liquid/detergent', 'hand soap', 'sugar', 'lunch meat', 'vegetables', 'individual meals', 'tortillas', 'beef', 'cereals'}"
383,"{'toilet paper', 'bagels', 'aluminum foil', 'eggs', 'all- purpose', 'pork', 'dishwashing liquid/detergent', 'sandwich loaves', 'tortillas', 'vegetables', 'pasta', 'flour', 'shampoo'}"
384,"{'yogurt', 'waffles', 'aluminum foil', 'dinner rolls', 'all- purpose', 'pork', 'ketchup', 'coffee/tea', 'soap', 'individual meals', 'beef', 'flour', 'soda', 'shampoo'}"
385,"{'bagels', 'milk', 'mixes', 'all- purpose', 'vegetables', 'beef', 'paper towels', 'laundry detergent', 'lunch meat', 'tortillas', 'shampoo', 'aluminum foil', 'pork', 'sugar', 'soap', 'cereals', 'flour', 'dinner rolls', 'soda', 'toilet paper', 'eggs', 'ketchup'}"
386,"{'yogurt', 'aluminum foil', 'mixes', 'eggs', 'pork', 'dishwashing liquid/detergent', 'poultry', 'laundry detergent', 'fruits', 'coffee/tea', 'vegetables', 'cheeses', 'cereals', 'flour', 'juice'}"
387,"{'milk', 'fruits', 'vegetables', 'beef', 'juice', 'paper towels', 'poultry', 'laundry detergent', 'sandwich loaves', 'tortillas', 'pasta', 'shampoo', 'ice cream', 'sugar', 'soap', 'cereals', 'flour', 'dinner rolls', 'eggs', 'ketchup'}"
388,"{'fruits', 'vegetables', 'butter', 'sandwich loaves', 'lunch meat', 'cheeses', 'pasta', 'waffles', 'ice cream', 'pork', 'sugar', 'coffee/tea', 'soap', 'cereals', 'flour', 'dinner rolls', 'soda', 'dishwashing liquid/detergent', 'sandwich bags'}"
389,"{'yogurt', 'mixes', 'fruits', 'ketchup', 'sandwich bags', 'lunch meat', 'vegetables', 'beef'}"
390,"{'toilet paper', 'ice cream', 'aluminum foil', 'mixes', 'paper towels', 'poultry', 'sandwich bags', 'sandwich loaves', 'lunch meat', 'soap', 'vegetables', 'beef', 'flour', 'dinner rolls'}"
391,"{'ice cream', 'mixes', 'eggs', 'paper towels', 'spaghetti sauce', 'dishwashing liquid/detergent', 'fruits', 'ketchup', 'lunch meat', 'pasta', 'soda'}"
392,"{'toilet paper', 'aluminum foil', 'milk', 'mixes', 'soap', 'vegetables', 'butter', 'cereals', 'juice'}"
393,"{'yogurt', 'aluminum foil', 'eggs', 'paper towels', 'lunch meat', 'vegetables', 'individual meals', 'beef', 'flour', 'soda'}"
394,"{'yogurt', 'ice cream', 'aluminum foil', 'spaghetti sauce', 'paper towels', 'ketchup', 'sugar', 'lunch meat', 'vegetables', 'dinner rolls', 'soap', 'tortillas', 'pasta', 'soda'}"
395,"{'toilet paper', 'bagels', 'milk', 'spaghetti sauce', 'mixes', 'poultry', 'soda', 'individual meals', 'ketchup', 'sandwich loaves', 'vegetables', 'tortillas', 'cheeses', 'pasta', 'flour', 'dinner rolls'}"
396,"{'spaghetti sauce', 'all- purpose', 'hand soap', 'vegetables', 'paper towels', 'poultry', 'lunch meat', 'tortillas', 'pasta', 'shampoo', 'yogurt', 'pork', 'sugar', 'coffee/tea', 'flour', 'dinner rolls', 'soda', 'toilet paper', 'ketchup'}"
397,"{'toilet paper', 'ice cream', 'waffles', 'milk', 'spaghetti sauce', 'mixes', 'pork', 'hand soap', 'sandwich bags', 'vegetables', 'tortillas', 'butter', 'cheeses', 'pasta', 'flour', 'juice'}"
398,"{'toilet paper', 'spaghetti sauce', 'eggs', 'all- purpose', 'tortillas', 'butter', 'flour'}"
399,"{'milk', 'spaghetti sauce', 'all- purpose', 'vegetables', 'juice', 'sandwich loaves', 'lunch meat', 'cheeses', 'pasta', 'shampoo', 'yogurt', 'ice cream', 'aluminum foil', 'waffles', 'coffee/tea', 'soap', 'flour', 'soda', 'toilet paper', 'eggs', 'ketchup'}"
400,"{'milk', 'mixes', 'all- purpose', 'fruits', 'hand soap', 'vegetables', 'butter', 'juice', 'paper towels', 'poultry', 'laundry detergent', 'lunch meat', 'cheeses', 'pasta', 'shampoo', 'aluminum foil', 'soap', 'soda', 'eggs', 'dishwashing liquid/detergent', 'ketchup'}"
401,"{'milk', 'spaghetti sauce', 'all- purpose', 'vegetables', 'butter', 'paper towels', 'laundry detergent', 'sandwich loaves', 'lunch meat', 'tortillas', 'waffles', 'aluminum foil', 'pork', 'soap', 'soda', 'dishwashing liquid/detergent', 'ketchup', 'sandwich bags', 'individual meals'}"
402,"{'mixes', 'spaghetti sauce', 'hand soap', 'butter', 'tortillas', 'cheeses', 'pasta', 'yogurt', 'ice cream', 'waffles', 'pork', 'coffee/tea', 'cereals', 'flour', 'soda', 'dinner rolls', 'toilet paper', 'eggs', 'dishwashing liquid/detergent', 'sandwich bags'}"
403,"{'milk', 'spaghetti sauce', 'fruits', 'vegetables', 'butter', 'juice', 'poultry', 'laundry detergent', 'sandwich loaves', 'tortillas', 'cheeses', 'shampoo', 'ice cream', 'sugar', 'coffee/tea', 'soda', 'toilet paper', 'eggs', 'sandwich bags', 'individual meals'}"
404,"{'mixes', 'spaghetti sauce', 'hand soap', 'vegetables', 'juice', 'poultry', 'lunch meat', 'tortillas', 'shampoo', 'waffles', 'sugar', 'coffee/tea', 'soap', 'cereals', 'dinner rolls', 'soda', 'dishwashing liquid/detergent', 'ketchup', 'sandwich bags'}"
405,"{'yogurt', 'aluminum foil', 'spaghetti sauce', 'all- purpose', 'pork', 'soda', 'hand soap', 'ketchup', 'vegetables', 'beef', 'pasta', 'dinner rolls'}"
406,"{'yogurt', 'eggs', 'all- purpose', 'pork', 'poultry', 'hand soap', 'ketchup', 'coffee/tea', 'vegetables', 'individual meals', 'tortillas', 'cheeses', 'pasta', 'flour', 'dinner rolls'}"
407,"{'bagels', 'waffles', 'aluminum foil', 'mixes', 'pork', 'hand soap', 'sandwich loaves', 'coffee/tea', 'tortillas', 'vegetables', 'lunch meat'}"
408,"{'sandwich bags', 'sugar', 'hand soap', 'vegetables'}"
409,"{'spaghetti sauce', 'laundry detergent', 'hand soap', 'sugar', 'sandwich loaves', 'beef', 'pasta'}"
410,"{'toilet paper', 'bagels', 'ice cream', 'mixes', 'all- purpose', 'sandwich loaves', 'coffee/tea', 'vegetables', 'flour', 'shampoo'}"
411,"{'yogurt', 'ice cream', 'aluminum foil', 'milk', 'paper towels', 'cheeses', 'dishwashing liquid/detergent', 'all- purpose', 'laundry detergent', 'fruits', 'sandwich bags', 'sugar', 'pasta', 'vegetables', 'tortillas', 'butter', 'beef', 'cereals'}"
412,"{'toilet paper', 'bagels', 'spaghetti sauce', 'paper towels', 'pork', 'sandwich bags', 'lunch meat', 'tortillas', 'vegetables', 'butter', 'juice'}"
413,"{'mixes', 'eggs', 'all- purpose', 'pork', 'dishwashing liquid/detergent', 'hand soap', 'ketchup', 'sugar', 'sandwich loaves', 'soap', 'vegetables', 'cereals', 'shampoo', 'dinner rolls'}"
414,"{'ice cream', 'poultry', 'lunch meat', 'soap', 'flour', 'shampoo'}"
415,"{'toilet paper', 'yogurt', 'bagels', 'ice cream', 'mixes', 'laundry detergent', 'fruits', 'soda', 'ketchup', 'sandwich bags', 'sugar', 'sandwich loaves', 'coffee/tea', 'vegetables', 'beef', 'flour', 'dinner rolls', 'shampoo'}"
416,"{'ice cream', 'waffles', 'laundry detergent', 'sandwich bags', 'sugar', 'vegetables', 'soap', 'butter', 'cereals', 'dinner rolls'}"
417,"{'bagels', 'milk', 'spaghetti sauce', 'all- purpose', 'fruits', 'vegetables', 'butter', 'beef', 'juice', 'laundry detergent', 'tortillas', 'pasta', 'waffles', 'aluminum foil', 'cereals', 'flour', 'dinner rolls', 'soda', 'eggs', 'individual meals'}"
418,"{'toilet paper', 'yogurt', 'waffles', 'mixes', 'poultry', 'laundry detergent', 'individual meals', 'ketchup', 'sugar', 'lunch meat', 'vegetables', 'dinner rolls', 'tortillas', 'cereals', 'flour', 'juice'}"
419,"{'toilet paper', 'butter', 'waffles', 'ice cream', 'fruits', 'hand soap', 'sugar', 'sandwich loaves', 'tortillas', 'individual meals', 'vegetables', 'cheeses', 'soap', 'shampoo', 'dinner rolls'}"
420,"{'bagels', 'mixes', 'vegetables', 'paper towels', 'laundry detergent', 'lunch meat', 'tortillas', 'cheeses', 'pasta', 'ice cream', 'pork', 'coffee/tea', 'cereals', 'flour', 'toilet paper', 'eggs', 'dishwashing liquid/detergent', 'sandwich bags', 'individual meals'}"
421,"{'yogurt', 'waffles', 'hand soap', 'lunch meat', 'vegetables', 'individual meals', 'coffee/tea', 'cheeses', 'cereals', 'soda'}"
